sequence_id	source	candidate_group	embedding_group	embedding_method	axis1_label	axis2_label	axis3_label	axis1	axis2	axis3	pc1	pc2	pc3
A0A1A9XTG1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.149381	-0.0	-0.700136	9.149381	-0.0	-0.700136
A0A1B0G312	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.151496	-0.0	-0.727232	9.151496	-0.0	-0.727232
B4NH17	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.147472	-0.0	-0.635113	9.147472	-0.0	-0.635113
A0A3B0K6B0	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.147829	-0.0	-0.641413	9.147829	-0.0	-0.641413
B4GNS0	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.148072	-0.0	-0.642498	9.148072	-0.0	-0.642498
B3M080	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.147637	-0.0	-0.645268	9.147637	-0.0	-0.645268
A0A1W4UJU4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.148454	-0.0	-0.655976	9.148454	-0.0	-0.655976
B4PNB8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.148437	-0.0	-0.660608	9.148437	-0.0	-0.660608
B4I007	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.141724	-0.0	-0.595349	9.141724	-0.0	-0.595349
B3P7R1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.148235	-0.0	-0.653819	9.148235	-0.0	-0.653819
Q9V9Z3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.148066	-0.0	-0.653065	9.148066	-0.0	-0.653065
B4K4J3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.14928	-0.0	-0.65966	9.14928	-0.0	-0.65966
B4LW00	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.14795	-0.0	-0.641954	9.14795	-0.0	-0.641954
B4JI23	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.147753	-0.0	-0.636365	9.147753	-0.0	-0.636365
A0A1I8PDC6	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.14029	-0.0	-0.554811	9.14029	-0.0	-0.554811
A0A0M5J5L1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.148881	-0.0	-0.649637	9.148881	-0.0	-0.649637
A0A0L0CEU7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.146196	-0.0	-0.605875	9.146196	-0.0	-0.605875
T1P8F4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.156062	-0.0	-0.8253	9.156062	-0.0	-0.8253
A0A1J1HPS1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.154205	-0.0	-0.756971	9.154205	-0.0	-0.756971
A0A2M4BNT9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.153167	-0.0	-0.685236	9.153167	-0.0	-0.685236
A0A2M3Z5P8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.150582	-0.0	-0.641917	9.150582	-0.0	-0.641917
A0A2M4A8N0	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.150841	-0.0	-0.650138	9.150841	-0.0	-0.650138
A0A182Q2S2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.150862	-0.0	-0.704387	9.150862	-0.0	-0.704387
A0A182JJT3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.159133	-0.0	-0.78484	9.159133	-0.0	-0.78484
A0A2C9GPJ6	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.147241	-0.0	-0.596408	9.147241	-0.0	-0.596408
A0A140AZ69	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.153404	-0.0	-0.746337	9.153404	-0.0	-0.746337
A0A140AZ72	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.152613	-0.0	-0.73221	9.152613	-0.0	-0.73221
A0A140AZ76	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.155129	-0.0	-0.737547	9.155129	-0.0	-0.737547
A0A140AZ75	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.155917	-0.0	-0.744593	9.155917	-0.0	-0.744593
A0A140AZ68	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.174559	-0.0	-0.828911	9.174559	-0.0	-0.828911
A0A140AZ71	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.166522	-0.0	-0.813084	9.166522	-0.0	-0.813084
A0A140AZ74	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.174243	-0.0	-0.828678	9.174243	-0.0	-0.828678
A0A140AZ70	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.164405	-0.0	-0.794222	9.164405	-0.0	-0.794222
A0A140AZ66	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.168953	-0.0	-0.853357	9.168953	-0.0	-0.853357
A0A140AZ64	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.173499	-0.0	-0.833601	9.173499	-0.0	-0.833601
A0A140AZ63	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.171356	-0.0	-0.824045	9.171356	-0.0	-0.824045
A0A140AZ67	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.169068	-0.0	-0.806774	9.169068	-0.0	-0.806774
A0A140AZ65	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.171528	-0.0	-0.817747	9.171528	-0.0	-0.817747
A0A140AZ61	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.14651	-0.0	-0.739135	9.14651	-0.0	-0.739135
A0A140AZ62	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.161978	-0.0	-0.783397	9.161978	-0.0	-0.783397
A0A0A9YE00	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.162991	-0.0	-0.796157	9.162991	-0.0	-0.796157
A0A481Y8N8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.164481	-0.0	-0.806336	9.164481	-0.0	-0.806336
A0A343W969	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.162282	-0.0	-0.776514	9.162282	-0.0	-0.776514
A0A411EX07	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.156474	-0.0	-0.760028	9.156474	-0.0	-0.760028
A0A386JV80	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.151889	-0.0	-0.739582	9.151889	-0.0	-0.739582
A0A386JV86	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.155782	-0.0	-0.755762	9.155782	-0.0	-0.755762
A0A1Y1N275	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.161108	-0.0	-0.757148	9.161108	-0.0	-0.757148
A0A1Y1MKW3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.15422	-0.0	-0.74291	9.15422	-0.0	-0.74291
A0A1Y1KX19	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.156059	-0.0	-0.788789	9.156059	-0.0	-0.788789
A0A1Y1KZI4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.154237	-0.0	-0.738276	9.154237	-0.0	-0.738276
A0A1Y1JRY3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.161215	-0.0	-0.788235	9.161215	-0.0	-0.788235
A0A1Y1MBK9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.18201	-0.0	-0.888043	9.18201	-0.0	-0.888043
A0A0N1IBM1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.178491	-0.0	-0.857044	9.178491	-0.0	-0.857044
A0A0N0PE70	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.159915	-0.0	-0.831887	9.159915	-0.0	-0.831887
A0A0N1PFP8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.185009	-0.0	-0.902595	9.185009	-0.0	-0.902595
A0A0N0PDW3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.185773	-0.0	-0.891873	9.185773	-0.0	-0.891873
A0A194QJI9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.180894	-0.0	-0.823022	9.180894	-0.0	-0.823022
A0A194QQ91	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.178476	-0.0	-0.864038	9.178476	-0.0	-0.864038
A0A0N0PBV2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.177994	-0.0	-0.858356	9.177994	-0.0	-0.858356
A0A0N1IJ12	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.180802	-0.0	-0.876767	9.180802	-0.0	-0.876767
A0A194QGD2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.16337	-0.0	-0.849651	9.16337	-0.0	-0.849651
A0A194QAU3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.166991	-0.0	-0.776322	9.166991	-0.0	-0.776322
A0A0N1IP44	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.179402	-0.0	-0.862284	9.179402	-0.0	-0.862284
I4DRD5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.178007	-0.0	-0.92788	9.178007	-0.0	-0.92788
B0VZB0	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.071866	-0.0	-0.412126	9.071866	-0.0	-0.412126
B0VZB0	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.165863	-0.0	-0.896091	9.165863	-0.0	-0.896091
A0A1I8Q9E8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.152846	-0.0	-0.767396	9.152846	-0.0	-0.767396
A0A1I8PWU4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.199203	-0.0	-0.989444	9.199203	-0.0	-0.989444
A0A1I8PCK3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.196464	-0.0	-0.963102	9.196464	-0.0	-0.963102
A0A1I8PXF3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.201522	-0.0	-0.991546	9.201522	-0.0	-0.991546
W8CDV9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.206111	-0.0	-0.940193	9.206111	-0.0	-0.940193
A0A034WU06	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.205176	-0.0	-0.913653	9.205176	-0.0	-0.913653
A0A0K8WB74	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.204785	-0.0	-0.911911	9.204785	-0.0	-0.911911
W8BT29	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.212624	-0.0	-0.983369	9.212624	-0.0	-0.983369
A0A034UXD5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.21235	-0.0	-0.946826	9.21235	-0.0	-0.946826
A0A0A1XCJ1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.21108	-0.0	-0.957645	9.21108	-0.0	-0.957645
A0A1I8Q9M6	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.211877	-0.0	-0.950601	9.211877	-0.0	-0.950601
A0A1I8NBZ0	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.184485	-0.0	-0.860227	9.184485	-0.0	-0.860227
A0A1I8NJS9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.202334	-0.0	-1.010473	9.202334	-0.0	-1.010473
A0A1I8Q3Z8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.198597	-0.0	-0.978501	9.198597	-0.0	-0.978501
D2DGZ6	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.17884	-0.0	-0.809149	9.17884	-0.0	-0.809149
Q58GE8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.180653	-0.0	-0.821946	9.180653	-0.0	-0.821946
A0A1Y1LMS0	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.187031	-0.0	-0.857452	9.187031	-0.0	-0.857452
A0A140AZ60	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.193487	-0.0	-0.899195	9.193487	-0.0	-0.899195
A0A140AZ59	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.195886	-0.0	-0.92638	9.195886	-0.0	-0.92638
A0A140AZ58	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.197019	-0.0	-0.932612	9.197019	-0.0	-0.932612
A0A1Y1NCX9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.195153	-0.0	-0.88897	9.195153	-0.0	-0.88897
A0A482X4F3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.197494	-0.0	-0.924132	9.197494	-0.0	-0.924132
A0A1Y1LCN7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.193651	-0.0	-0.910527	9.193651	-0.0	-0.910527
A0A2H1WY54	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.215168	-0.0	-1.015907	9.215168	-0.0	-1.015907
A0A2A4IUH1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.217832	-0.0	-1.046625	9.217832	-0.0	-1.046625
A0A2A4JEQ9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.215512	-0.0	-1.028034	9.215512	-0.0	-1.028034
A0A0L7L6A6	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.193232	-0.0	-0.980474	9.193232	-0.0	-0.980474
A5A7A5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.210952	-0.0	-0.997103	9.210952	-0.0	-0.997103
A5A7A6	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.21324	-0.0	-1.003775	9.21324	-0.0	-1.003775
A0A1W5ZM49	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.216937	-0.0	-1.019084	9.216937	-0.0	-1.019084
Q1X8X9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.218282	-0.0	-1.012135	9.218282	-0.0	-1.012135
A0A0N1PIW0	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.223961	-0.0	-1.046879	9.223961	-0.0	-1.046879
A0A194QQ94	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.224002	-0.0	-1.047062	9.224002	-0.0	-1.047062
A0A212EVK2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.213731	-0.0	-1.054238	9.213731	-0.0	-1.054238
A0A2A4JDM5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.18527	-0.0	-0.948497	9.18527	-0.0	-0.948497
A0A2A4JF30	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.197517	-0.0	-0.950135	9.197517	-0.0	-0.950135
V9IKH4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.215168	-0.0	-0.979407	9.215168	-0.0	-0.979407
E9IRN2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.18947	-0.0	-1.010789	9.18947	-0.0	-1.010789
E9IQU2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.20254	-0.0	-1.005505	9.20254	-0.0	-1.005505
A5A7A4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.236886	-0.0	-1.059782	9.236886	-0.0	-1.059782
A0A1W5ZM48	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.239743	-0.0	-1.071347	9.239743	-0.0	-1.071347
A0A2H1WV31	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.240025	-0.0	-1.072604	9.240025	-0.0	-1.072604
A0A0R5Q896	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.231313	-0.0	-1.03493	9.231313	-0.0	-1.03493
A0A2A4JG86	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.239721	-0.0	-1.071251	9.239721	-0.0	-1.071251
Q1XAA9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.23954	-0.0	-1.071621	9.23954	-0.0	-1.071621
O76820	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.23745	-0.0	-1.062298	9.23745	-0.0	-1.062298
Q1X8X8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.237302	-0.0	-1.060459	9.237302	-0.0	-1.060459
A0A194QJJ2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.240419	-0.0	-1.074364	9.240419	-0.0	-1.074364
A0A212EVH6	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.238223	-0.0	-1.068103	9.238223	-0.0	-1.068103
S4PI76	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.236923	-0.0	-1.057593	9.236923	-0.0	-1.057593
U5ETY6	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.244744	-0.0	-1.097183	9.244744	-0.0	-1.097183
A0A182IT14	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.240907	-0.0	-1.07183	9.240907	-0.0	-1.07183
A0A2M4CPQ8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.239787	-0.0	-1.05506	9.239787	-0.0	-1.05506
W5J8W7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.235927	-0.0	-0.994284	9.235927	-0.0	-0.994284
A0A2M4A321	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.240747	-0.0	-1.059341	9.240747	-0.0	-1.059341
A0A2M3Z093	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.241834	-0.0	-1.080675	9.241834	-0.0	-1.080675
A0A2M4BNI6	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.241022	-0.0	-1.068812	9.241022	-0.0	-1.068812
A0A182P468	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.242726	-0.0	-1.156469	9.242726	-0.0	-1.156469
A0A182QJE2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.23647	-0.0	-1.050865	9.23647	-0.0	-1.050865
A0A182NK80	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.235816	-0.0	-1.046769	9.235816	-0.0	-1.046769
A0A182RF58	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.236156	-0.0	-1.049463	9.236156	-0.0	-1.049463
A0A182WLG4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.235612	-0.0	-1.044683	9.235612	-0.0	-1.044683
A0A182YEJ2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.236563	-0.0	-1.047745	9.236563	-0.0	-1.047745
A0A182JX98	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.235154	-0.0	-1.037928	9.235154	-0.0	-1.037928
A0A182WWX1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.242276	-0.0	-1.159174	9.242276	-0.0	-1.159174
Q17F78	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.239658	-0.0	-1.068615	9.239658	-0.0	-1.068615
A0A023ES27	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.239244	-0.0	-1.066769	9.239244	-0.0	-1.066769
A0A1Q3FYU3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.2443	-0.0	-1.092849	9.2443	-0.0	-1.092849
B0VZA8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.246112	-0.0	-1.156263	9.246112	-0.0	-1.156263
A0A1A9WS63	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.189111	-0.0	-0.959741	9.189111	-0.0	-0.959741
A0A1A9Y0F9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.233638	-0.0	-1.0453	9.233638	-0.0	-1.0453
D3TN21	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.230548	-0.0	-1.03387	9.230548	-0.0	-1.03387
A0A1I8Q064	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.23622	-0.0	-0.945513	9.23622	-0.0	-0.945513
B4MYB4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.248518	-0.0	-1.130497	9.248518	-0.0	-1.130497
A0A0M4E5B7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.24855	-0.0	-1.136528	9.24855	-0.0	-1.136528
A0A3B0J0A8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.249096	-0.0	-1.123655	9.249096	-0.0	-1.123655
B4GGH4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.249097	-0.0	-1.123661	9.249097	-0.0	-1.123661
B3MF90	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.251011	-0.0	-1.134553	9.251011	-0.0	-1.134553
B3NSI9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.251128	-0.0	-1.13272	9.251128	-0.0	-1.13272
A0A1W4UGM3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.249892	-0.0	-1.127207	9.249892	-0.0	-1.127207
A0A0J9RAD0	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.249431	-0.0	-1.12515	9.249431	-0.0	-1.12515
B4QB76	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.228136	-0.0	-1.072565	9.228136	-0.0	-1.072565
B4KR78	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.247662	-0.0	-1.124326	9.247662	-0.0	-1.124326
A0A484BQ04	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.247538	-0.0	-1.123773	9.247538	-0.0	-1.123773
B4J8V8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.250072	-0.0	-1.135073	9.250072	-0.0	-1.135073
B4MFG4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.250442	-0.0	-1.134367	9.250442	-0.0	-1.134367
A0A0L0C1A4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.250049	-0.0	-1.123197	9.250049	-0.0	-1.123197
T1PHW2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.241418	-0.0	-1.061158	9.241418	-0.0	-1.061158
A0A1I8P502	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.244615	-0.0	-1.015074	9.244615	-0.0	-1.015074
A0A1I8P557	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.248836	-0.0	-1.101971	9.248836	-0.0	-1.101971
A0A1I8QC75	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.210914	-0.0	-0.991047	9.210914	-0.0	-0.991047
A0A1I8P9H1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.210198	-0.0	-1.08793	9.210198	-0.0	-1.08793
A0A1I8Q9H8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.217612	-0.0	-1.05506	9.217612	-0.0	-1.05506
W8ANY3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.221351	-0.0	-0.989322	9.221351	-0.0	-0.989322
W8BGW1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.228277	-0.0	-1.030807	9.228277	-0.0	-1.030807
A0A0A1XA06	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.221738	-0.0	-1.002823	9.221738	-0.0	-1.002823
A0A034WRK8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.224756	-0.0	-1.028054	9.224756	-0.0	-1.028054
A0A0K8V1D2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.221604	-0.0	-1.008112	9.221604	-0.0	-1.008112
E9J201	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.224836	-0.0	-1.093165	9.224836	-0.0	-1.093165
E9ICT6	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.213482	-0.0	-1.075497	9.213482	-0.0	-1.075497
E9J6I9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.213914	-0.0	-1.089195	9.213914	-0.0	-1.089195
E9ILC8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.221128	-0.0	-1.094288	9.221128	-0.0	-1.094288
E9ISI7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.21786	-0.0	-1.11386	9.21786	-0.0	-1.11386
E2BPW3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.228806	-0.0	-1.05318	9.228806	-0.0	-1.05318
E9ICP5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.224428	-0.0	-1.092526	9.224428	-0.0	-1.092526
A0A0L7QWI9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.248899	-0.0	-1.167515	9.248899	-0.0	-1.167515
I1VX06	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.244222	-0.0	-1.159607	9.244222	-0.0	-1.159607
A0A0N0U4R1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.233357	-0.0	-1.047575	9.233357	-0.0	-1.047575
E9ICP4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.239421	-0.0	-1.164099	9.239421	-0.0	-1.164099
E9IQC1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.243015	-0.0	-1.173064	9.243015	-0.0	-1.173064
A0A151X882	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.237982	-0.0	-1.141198	9.237982	-0.0	-1.141198
A0A158NL99	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.233869	-0.0	-1.135807	9.233869	-0.0	-1.135807
A0A151IRW6	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.238381	-0.0	-1.150041	9.238381	-0.0	-1.150041
F4WXE6	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.238069	-0.0	-1.151004	9.238069	-0.0	-1.151004
A0A195F4T5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.239287	-0.0	-1.154082	9.239287	-0.0	-1.154082
A0A195C3Y5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.238944	-0.0	-1.152551	9.238944	-0.0	-1.152551
A0A195C219	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.228716	-0.0	-1.10694	9.228716	-0.0	-1.10694
A0A232EKP8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.254302	-0.0	-1.164536	9.254302	-0.0	-1.164536
A0A151IAJ0	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	9.224511	-0.0	-1.118798	9.224511	-0.0	-1.118798
