sequence_id	source	candidate_group	embedding_group	embedding_method	axis1_label	axis2_label	axis3_label	axis1	axis2	axis3	pc1	pc2	pc3
A0A1L8DZU4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.216708	-2.052026	-2.405347	-10.216708	-2.052026	-2.405347
W8BDU2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.214408	-1.974838	-2.381489	-10.214408	-1.974838	-2.381489
A0A0A1WFE6	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.216671	-1.996505	-2.389249	-10.216671	-1.996505	-2.389249
A0A034VA95	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.215306	-1.988864	-2.38614	-10.215306	-1.988864	-2.38614
A0A0K8UWD0	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.212775	-2.004307	-2.388946	-10.212775	-2.004307	-2.388946
A0A1A9VVE4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.222655	-2.152252	-2.438274	-10.222655	-2.152252	-2.438274
A0A1A9XTG1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.218792	-2.115841	-2.425192	-10.218792	-2.115841	-2.425192
A0A1B0G312	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.221547	-2.148619	-2.436493	-10.221547	-2.148619	-2.436493
B4NH17	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.216578	-2.032604	-2.399639	-10.216578	-2.032604	-2.399639
A0A3B0K6B0	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.21703	-2.04042	-2.402199	-10.21703	-2.04042	-2.402199
B4GNS0	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.217361	-2.041504	-2.40273	-10.217361	-2.041504	-2.40273
B3M080	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.216739	-2.045795	-2.403563	-10.216739	-2.045795	-2.403563
A0A1W4UJU4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.217801	-2.058776	-2.40802	-10.217801	-2.058776	-2.40802
B4PNB8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.217746	-2.064928	-2.409765	-10.217746	-2.064928	-2.409765
B4I007	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.208866	-1.988321	-2.381748	-10.208866	-1.988321	-2.381748
B3P7R1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.217511	-2.05624	-2.407095	-10.217511	-2.05624	-2.407095
Q9V9Z3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.217281	-2.055488	-2.406726	-10.217281	-2.055488	-2.406726
B4K4J3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.218923	-2.062455	-2.409823	-10.218923	-2.062455	-2.409823
B4LW00	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.217195	-2.04096	-2.402464	-10.217195	-2.04096	-2.402464
B4JI23	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.216959	-2.033854	-2.400251	-10.216959	-2.033854	-2.400251
A0A1I8PDC6	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.207147	-1.936781	-2.365696	-10.207147	-1.936781	-2.365696
A0A0M5J5L1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.218436	-2.049776	-2.405832	-10.218436	-2.049776	-2.405832
A0A0L0CEU7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.215002	-1.99578	-2.387942	-10.215002	-1.99578	-2.387942
T1P8F4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.227229	-2.271718	-2.475867	-10.227229	-2.271718	-2.475867
A0A1J1HPS1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.225108	-2.184037	-2.449088	-10.225108	-2.184037	-2.449088
A0A2M4BNT9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.224146	-2.090663	-2.421424	-10.224146	-2.090663	-2.421424
A0A2M3Z5P8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.220847	-2.037108	-2.403751	-10.220847	-2.037108	-2.403751
A0A2M4A8N0	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.221153	-2.047606	-2.406991	-10.221153	-2.047606	-2.406991
A0A182Q2S2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.220819	-2.119323	-2.427533	-10.220819	-2.119323	-2.427533
A0A182JJT3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.231761	-2.21377	-2.462072	-10.231761	-2.21377	-2.462072
A0A2C9GPJ6	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.216515	-1.981749	-2.384875	-10.216515	-1.981749	-2.384875
A0A140AZ69	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.224067	-2.171128	-2.444667	-10.224067	-2.171128	-2.444667
A0A140AZ72	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.223063	-2.15359	-2.438929	-10.223063	-2.15359	-2.438929
A0A140AZ76	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.22652	-2.157011	-2.442193	-10.22652	-2.157011	-2.442193
A0A140AZ75	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.227566	-2.16519	-2.445249	-10.227566	-2.16519	-2.445249
A0A140AZ68	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.252874	-2.249764	-2.486376	-10.252874	-2.249764	-2.486376
A0A140AZ71	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.241826	-2.240445	-2.476413	-10.241826	-2.240445	-2.476413
A0A140AZ74	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.252436	-2.249913	-2.486131	-10.252436	-2.249913	-2.486131
A0A140AZ70	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.239014	-2.218561	-2.468228	-10.239014	-2.218561	-2.468228
A0A140AZ66	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.244931	-2.290196	-2.492858	-10.244931	-2.290196	-2.492858
A0A140AZ64	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.251371	-2.257499	-2.487627	-10.251371	-2.257499	-2.487627
A0A140AZ63	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.248462	-2.247958	-2.482951	-10.248462	-2.247958	-2.482951
A0A140AZ67	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.245401	-2.228424	-2.475283	-10.245401	-2.228424	-2.475283
A0A140AZ65	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.248742	-2.23938	-2.480652	-10.248742	-2.23938	-2.480652
A0A140AZ61	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.214548	-2.171567	-2.438534	-10.214548	-2.171567	-2.438534
A0A140AZ62	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.235718	-2.207751	-2.462931	-10.235718	-2.207751	-2.462931
A0A0A9YE00	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.237039	-2.223163	-2.468261	-10.237039	-2.223163	-2.468261
A0A481Y8N8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.239039	-2.234471	-2.472851	-10.239039	-2.234471	-2.472851
A0A343W969	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.236187	-2.198208	-2.460477	-10.236187	-2.198208	-2.460477
A0A411EX07	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.228236	-2.184799	-2.451366	-10.228236	-2.184799	-2.451366
A0A386JV80	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.22201	-2.164383	-2.441362	-10.22201	-2.164383	-2.441362
A0A386JV86	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.227304	-2.180158	-2.44941	-10.227304	-2.180158	-2.44941
A0A1Y1N275	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.234686	-2.174294	-2.452567	-10.234686	-2.174294	-2.452567
A0A1Y1MKW3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.225222	-2.165417	-2.443773	-10.225222	-2.165417	-2.443773
A0A1Y1KX19	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.227469	-2.223436	-2.462047	-10.227469	-2.223436	-2.462047
A0A1Y1KZI4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.225276	-2.159265	-2.442028	-10.225276	-2.159265	-2.442028
A0A1Y1JRY3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.234627	-2.215253	-2.464385	-10.234627	-2.215253	-2.464385
A0A1Y1MBK9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.262819	-2.317201	-2.512439	-10.262819	-2.317201	-2.512439
A0A0N1IBM1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.258143	-2.281288	-2.498967	-10.258143	-2.281288	-2.498967
A0A0N0PE70	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.232532	-2.274862	-2.480265	-10.232532	-2.274862	-2.480265
A0A0N1PFP8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.266884	-2.332112	-2.519429	-10.266884	-2.332112	-2.519429
A0A0N0PDW3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.268015	-2.316828	-2.515748	-10.268015	-2.316828	-2.515748
A0A194QJI9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.261705	-2.232821	-2.487278	-10.261705	-2.232821	-2.487278
A0A194QQ91	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.258075	-2.290561	-2.501607	-10.258075	-2.290561	-2.501607
A0A0N0PBV2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.257443	-2.283743	-2.499218	-10.257443	-2.283743	-2.499218
A0A0N1IJ12	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.261217	-2.304033	-2.507574	-10.261217	-2.304033	-2.507574
A0A194QGD2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.237208	-2.293362	-2.488696	-10.237208	-2.293362	-2.488696
A0A194QAU3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.242722	-2.191149	-2.462731	-10.242722	-2.191149	-2.462731
A0A0N1IP44	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.259372	-2.286902	-2.501401	-10.259372	-2.286902	-2.501401
I4DRD5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.256998	-2.375671	-2.525538	-10.256998	-2.375671	-2.525538
B0VZB0	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.113144	-1.846954	-2.277875	-10.113144	-1.846954	-2.277875
B0VZB0	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.240358	-2.351178	-2.507505	-10.240358	-2.351178	-2.507505
A0A1I8Q9E8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.223153	-2.199786	-2.452362	-10.223153	-2.199786	-2.452362
A0A1I8PWU4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.286002	-2.426461	-2.559315	-10.286002	-2.426461	-2.559315
A0A1I8PCK3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.282377	-2.395581	-2.547991	-10.282377	-2.395581	-2.547991
A0A1I8PXF3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.289206	-2.42589	-2.561257	-10.289206	-2.42589	-2.561257
W8CDV9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.295917	-2.351342	-2.544088	-10.295917	-2.351342	-2.544088
A0A034WU06	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.294796	-2.317594	-2.533581	-10.294796	-2.317594	-2.533581
A0A0K8WB74	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.294266	-2.315855	-2.532729	-10.294266	-2.315855	-2.532729
W8BT29	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.304668	-2.399033	-2.563649	-10.304668	-2.399033	-2.563649
A0A034UXD5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.304531	-2.351099	-2.549682	-10.304531	-2.351099	-2.549682
A0A0A1XCJ1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.302696	-2.367242	-2.553149	-10.302696	-2.367242	-2.553149
A0A1I8Q9M6	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.303848	-2.356775	-2.550877	-10.303848	-2.356775	-2.550877
A0A1I8NBZ0	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.266439	-2.276837	-2.503134	-10.266439	-2.276837	-2.503134
A0A1I8NJS9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.290207	-2.449747	-2.568822	-10.290207	-2.449747	-2.568822
A0A1I8Q3Z8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.285234	-2.412863	-2.554873	-10.285234	-2.412863	-2.554873
D2DGZ6	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.258946	-2.217443	-2.481012	-10.258946	-2.217443	-2.481012
Q58GE8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.261377	-2.231747	-2.486751	-10.261377	-2.231747	-2.486751
A0A1Y1LMS0	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.26999	-2.269488	-2.503342	-10.26999	-2.269488	-2.503342
A0A140AZ60	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.278671	-2.315365	-2.522332	-10.278671	-2.315365	-2.522332
A0A140AZ59	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.28182	-2.34785	-2.533807	-10.28182	-2.34785	-2.533807
A0A140AZ58	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.283351	-2.354454	-2.536725	-10.283351	-2.354454	-2.536725
A0A1Y1NCX9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.281053	-2.299433	-2.519285	-10.281053	-2.299433	-2.519285
A0A482X4F3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.284066	-2.342554	-2.533751	-10.284066	-2.342554	-2.533751
A0A1Y1LCN7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.278824	-2.330114	-2.526702	-10.278824	-2.330114	-2.526702
A0A2H1WY54	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.307981	-2.438388	-2.577221	-10.307981	-2.438388	-2.577221
A0A2A4IUH1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.311473	-2.475164	-2.590164	-10.311473	-2.475164	-2.590164
A0A2A4JEQ9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.308376	-2.453931	-2.581981	-10.308376	-2.453931	-2.581981
A0A0L7L6A6	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.277775	-2.423227	-2.552969	-10.277775	-2.423227	-2.552969
A5A7A5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.302255	-2.419612	-2.56802	-10.302255	-2.419612	-2.56802
A5A7A6	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.305385	-2.425129	-2.571676	-10.305385	-2.425129	-2.571676
A0A1W5ZM49	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.310413	-2.440034	-2.579298	-10.310413	-2.440034	-2.579298
Q1X8X9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.312327	-2.428899	-2.577333	-10.312327	-2.428899	-2.577333
A0A0N1PIW0	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.319976	-2.466644	-2.593289	-10.319976	-2.466644	-2.593289
A0A194QQ94	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.320032	-2.466826	-2.593379	-10.320032	-2.466826	-2.593379
A0A212EVK2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.305731	-2.491158	-2.591019	-10.305731	-2.491158	-2.591019
A0A2A4JDM5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.26694	-2.392442	-2.536931	-10.26694	-2.392442	-2.536931
A0A2A4JF30	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.283924	-2.376911	-2.543604	-10.283924	-2.376911	-2.543604
V9IKH4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.308224	-2.390117	-2.563406	-10.308224	-2.390117	-2.563406
E9IRN2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.272352	-2.468756	-2.562583	-10.272352	-2.468756	-2.562583
E9IQU2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.290526	-2.44288	-2.567044	-10.290526	-2.44288	-2.567044
A5A7A4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.337826	-2.46503	-2.60456	-10.337826	-2.46503	-2.60456
A0A1W5ZM48	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.341714	-2.476197	-2.61035	-10.341714	-2.476197	-2.61035
A0A2H1WV31	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.342096	-2.477452	-2.610965	-10.342096	-2.477452	-2.610965
A0A0R5Q896	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.330259	-2.440215	-2.5924	-10.330259	-2.440215	-2.5924
A0A2A4JG86	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.341684	-2.476101	-2.610303	-10.341684	-2.476101	-2.610303
Q1XAA9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.341431	-2.476852	-2.610354	-10.341431	-2.476852	-2.610354
O76820	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.338592	-2.467543	-2.605792	-10.338592	-2.467543	-2.605792
Q1X8X8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.338398	-2.465325	-2.605022	-10.338398	-2.465325	-2.605022
A0A194QJJ2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.342632	-2.47921	-2.611826	-10.342632	-2.47921	-2.611826
A0A212EVH6	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.339627	-2.474102	-2.608371	-10.339627	-2.474102	-2.608371
S4PI76	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.337892	-2.462081	-2.60375	-10.337892	-2.462081	-2.60375
U5ETY6	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.348481	-2.503138	-2.6226	-10.348481	-2.503138	-2.6226
A0A182IT14	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.343326	-2.475153	-2.611108	-10.343326	-2.475153	-2.611108
A0A2M4CPQ8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.341883	-2.454593	-2.604207	-10.341883	-2.454593	-2.604207
W5J8W7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.336932	-2.379793	-2.579297	-10.336932	-2.379793	-2.579297
A0A2M4A321	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.343187	-2.458868	-2.606302	-10.343187	-2.458868	-2.606302
A0A2M3Z093	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.344554	-2.485511	-2.614914	-10.344554	-2.485511	-2.614914
A0A2M4BNI6	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.343506	-2.470994	-2.610022	-10.343506	-2.470994	-2.610022
A0A182P468	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.345285	-2.584462	-2.644042	-10.345285	-2.584462	-2.644042
A0A182QJE2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.337309	-2.453838	-2.60098	-10.337309	-2.453838	-2.60098
A0A182NK80	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.336428	-2.449367	-2.599107	-10.336428	-2.449367	-2.599107
A0A182RF58	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.336882	-2.452438	-2.600294	-10.336882	-2.452438	-2.600294
A0A182WLG4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.336159	-2.446902	-2.598216	-10.336159	-2.446902	-2.598216
A0A182YEJ2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.337458	-2.449578	-2.599845	-10.337458	-2.449578	-2.599845
A0A182JX98	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.335568	-2.438632	-2.595433	-10.335568	-2.438632	-2.595433
A0A182WWX1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.344643	-2.588689	-2.644843	-10.344643	-2.588689	-2.644843
Q17F78	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.341614	-2.472706	-2.609274	-10.341614	-2.472706	-2.609274
A0A023ES27	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.341053	-2.470863	-2.608371	-10.341053	-2.470863	-2.608371
A0A1Q3FYU3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.347895	-2.498049	-2.620741	-10.347895	-2.498049	-2.620741
B0VZA8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.349985	-2.579297	-2.645637	-10.349985	-2.579297	-2.645637
A0A1A9WS63	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.272195	-2.401762	-2.543085	-10.272195	-2.401762	-2.543085
A0A1A9Y0F9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.333416	-2.45057	-2.597474	-10.333416	-2.45057	-2.597474
D3TN21	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.329203	-2.439921	-2.591621	-10.329203	-2.439921	-2.591621
A0A1I8Q064	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.337729	-2.339244	-2.903631	-10.337729	-2.339244	-2.903631
B4MYB4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.353496	-2.541744	-2.637074	-10.353496	-2.541744	-2.637074
A0A0M4E5B7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.353501	-2.549673	-2.639373	-10.353501	-2.549673	-2.639373
A0A3B0J0A8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.354344	-2.53186	-2.63477	-10.354344	-2.53186	-2.63477
B4GGH4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.354346	-2.531865	-2.634773	-10.354346	-2.531865	-2.634773
B3MF90	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.35693	-2.543505	-2.639842	-10.35693	-2.543505	-2.639842
B3NSI9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.357104	-2.540911	-2.639206	-10.357104	-2.540911	-2.639206
A0A1W4UGM3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.355425	-2.535406	-2.636508	-10.355425	-2.535406	-2.636508
A0A0J9RAD0	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.354799	-2.533353	-2.635502	-10.354799	-2.533353	-2.635502
B4QB76	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.325599	-2.49458	-2.605075	-10.325599	-2.49458	-2.605075
B4KR78	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.35235	-2.534819	-2.634316	-10.35235	-2.534819	-2.634316
A0A484BQ04	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.352182	-2.534267	-2.634045	-10.352182	-2.534267	-2.634045
B4J8V8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.355622	-2.545549	-2.639574	-10.355622	-2.545549	-2.639574
B4MFG4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.35614	-2.544081	-2.639489	-10.35614	-2.544081	-2.639489
A0A0L0C1A4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.35567	-2.529877	-2.635068	-10.35567	-2.529877	-2.635068
T1PHW2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.344107	-2.460301	-2.607322	-10.344107	-2.460301	-2.607322
A0A1I8P502	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.348878	-2.40537	-2.740976	-10.348878	-2.40537	-2.740976
A0A1I8P557	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.354159	-2.514875	-2.785542	-10.354159	-2.514875	-2.785542
A0A1I8QC75	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.302243	-2.411658	-2.565709	-10.302243	-2.411658	-2.565709
A0A1I8P9H1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.300603	-2.540822	-2.602025	-10.300603	-2.540822	-2.602025
A0A1I8Q9H8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.31111	-2.486638	-2.593247	-10.31111	-2.486638	-2.593247
W8ANY3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.316738	-2.394294	-2.570215	-10.316738	-2.394294	-2.570215
W8BGW1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.326072	-2.439151	-2.589339	-10.326072	-2.439151	-2.589339
A0A0A1XA06	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.317185	-2.41159	-2.575516	-10.317185	-2.41159	-2.575516
A0A034WRK8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.321205	-2.440599	-2.586557	-10.321205	-2.440599	-2.586557
A0A0K8V1D2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.316964	-2.418779	-2.577452	-10.316964	-2.418779	-2.577452
E9J201	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.320881	-2.526593	-2.61124	-10.320881	-2.526593	-2.61124
E9ICT6	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.305243	-2.519634	-2.598942	-10.305243	-2.519634	-2.598942
E9J6I9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.305751	-2.537126	-2.60434	-10.305751	-2.537126	-2.60434
E9ILC8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.315728	-2.533438	-2.609833	-10.315728	-2.533438	-2.609833
E9ISI7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.311063	-2.564043	-2.615626	-10.311063	-2.564043	-2.615626
E2BPW3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.326657	-2.467975	-2.598068	-10.326657	-2.467975	-2.598068
